disasterNumber,damagedCity,damagedStateAbbreviation,damagedZipCode,householdComposition,grossIncome,specialNeeds,ownRent,residenceType,homeOwnersInsurance,floodInsurance,inspected,rpfvl,habitabilityRepairsRequired,destroyed,waterLevel,highWaterLocation,floodDamage,foundationDamage,foundationDamageAmount,roofDamage,roofDamageAmount,tsaEligible,tsaCheckedIn,rentalAssistanceEligible,rentalAssistanceAmount,repairAssistanceEligible,repairAmount,replacementAssistanceEligible,replacementAmount,sbaEligible,renterDamageLevel,rentalAssistanceEndDate,rentalResourceCity,rentalResourceStateAbbreviation,rentalResourceZipCode,primaryResidence,personalPropertyEligible,ppfvl,censusBlockId,id,censusYear
4339,SAN JUAN,PR,926,6,30000.0,0,Owner,House/Duplex,0.0,0.0,1.0,3702.06,1.0,0.0,0.0,,0.0,0.0,,1.0,1297.2,1.0,0.0,1.0,2124.0,1.0,3702.06,0.0,,0.0,,,,,,1.0,1.0,1454.58,721270094002008.0,e1cdcdad-d876-460c-a577-20a7a477f59c,2010.0
4332,HOUSTON,TX,77035,4,120045.0,0,Owner,House/Duplex,1.0,0.0,1.0,10594.91,1.0,0.0,2.0,,1.0,0.0,,0.0,,1.0,0.0,1.0,2912.0,1.0,10594.91,0.0,,1.0,,,,,,1.0,0.0,129.95,482014203003008.0,70fc943e-2efc-4d68-bcbe-efb4899805b8,2010.0
4339,VIEQUES,PR,765,3,5964.0,0,Owner,Apartment,0.0,0.0,1.0,1692.64,1.0,0.0,0.0,,0.0,0.0,,1.0,1553.3,1.0,0.0,1.0,864.0,1.0,1692.64,0.0,,0.0,,,,,,1.0,1.0,1681.33,721479506001023.0,7d36208e-c04c-490a-8780-a1f9c9533ceb,2010.0
4339,CAYEY,PR,736,8,8208.0,0,Owner,House/Duplex,0.0,1.0,1.0,720.71,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,720.71,0.0,,0.0,,,,,,1.0,0.0,231.54,720352602012002.0,a04dac21-f92b-49f4-8cbc-1ef70b4b0399,2010.0
4611,NEW ORLEANS,LA,70117,1,11352.0,0,Owner,House/Duplex,0.0,1.0,1.0,1734.32,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,1.0,1854.0,1.0,1734.32,0.0,,0.0,,,,,,1.0,0.0,0.0,220710014011029.0,cc072fe1-251f-4c36-b59e-2e4cc422b1a9,2020.0
4339,DORADO,PR,646,3,33600.0,0,Owner,House/Duplex,0.0,0.0,1.0,1073.65,1.0,0.0,0.0,,0.0,0.0,,1.0,492.2,0.0,0.0,0.0,,1.0,1073.65,0.0,,0.0,,,,,,1.0,1.0,463.09,,f4c5fd84-e755-4f56-a78e-41ad921e0501,
4559,HACKBERRY,LA,70645,4,57200.0,0,Owner,House/Duplex,0.0,0.0,1.0,1560.97,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,2126.0,1.0,2759.93,0.0,,1.0,,,,,,1.0,0.0,0.0,220239702032019.0,7106181c-eb73-4f0f-bb35-05298da930c4,2020.0
4586,FORT WORTH,TX,76115,1,30000.0,0,Owner,House/Duplex,0.0,0.0,1.0,1042.4,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,2042.0,1.0,1042.4,0.0,,0.0,,,,,,1.0,0.0,0.0,484391047022006.0,bc96f3f0-b9f6-4230-861f-d99ba3873e7c,2020.0
4332,PORT NECHES,TX,77651,4,13000.0,0,Owner,House/Duplex,0.0,0.0,1.0,3849.04,1.0,0.0,7.0,,1.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,3849.04,0.0,,0.0,,,,,,1.0,0.0,0.0,482450108005001.0,3c7c44f0-a245-4f2e-b034-aa938306a6c0,2010.0
4339,LOIZA,PR,772,1,10032.0,0,Owner,House/Duplex,0.0,0.0,1.0,623.4,1.0,0.0,0.0,,0.0,0.0,,1.0,14.64,1.0,0.0,0.0,,1.0,623.4,0.0,,0.0,,,,,,1.0,1.0,225.0,720871105002003.0,e0658549-25a6-4721-9472-ecd1f6d699ff,2010.0
4337,LAKE WALES,FL,33859,1,12000.0,0,Owner,House/Duplex,0.0,0.0,1.0,499.5,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,1718.0,1.0,499.5,0.0,,0.0,,,,,,1.0,0.0,0.0,121050144002001.0,344a9929-6758-4a4e-92e6-8da8999b8f8d,2010.0
4339,AGUADILLA,PR,603,1,5532.0,1,Owner,House/Duplex,0.0,0.0,1.0,3232.12,1.0,0.0,0.0,,0.0,0.0,,1.0,1581.0,1.0,0.0,1.0,748.0,1.0,3232.12,0.0,,0.0,,,,,,1.0,1.0,4760.14,720054010001036.0,645b8fa6-2cd5-4326-967c-5488188165ff,2010.0
4337,ORLANDO,FL,32826,1,18108.0,0,Owner,Mobile Home,0.0,0.0,1.0,1000.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,1000.0,0.0,,0.0,,,,,,1.0,0.0,0.0,120950165081042.0,e2f3737f-ef73-409c-8363-7a5b4012eec1,2010.0
4339,JAYUYA,PR,664,1,6500.0,0,Owner,House/Duplex,0.0,0.0,1.0,2858.3,1.0,0.0,0.0,,0.0,1.0,2788.2,0.0,,1.0,0.0,1.0,748.0,1.0,2858.3,0.0,,0.0,,,,,,1.0,1.0,2023.81,720739560001001.0,0abb4897-605b-43f6-b267-09bbf95d3ecc,2010.0
4339,CANOVANAS,PR,729,3,38000.0,0,Owner,Condo,1.0,0.0,1.0,1252.96,1.0,0.0,23.0,,1.0,0.0,,0.0,,1.0,0.0,1.0,1106.0,1.0,1252.96,0.0,,0.0,,,,,,1.0,0.0,4444.54,720291005031030.0,f303560e-7a1e-46d6-81d7-aaac0a054fa0,2010.0
4339,CANOVANAS,PR,729,1,9600.0,0,Owner,House/Duplex,0.0,0.0,1.0,1691.0,1.0,0.0,20.0,,1.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,1691.0,0.0,,0.0,,,,,,1.0,1.0,2166.22,720291001012003.0,8cb5f9d8-0964-4d5f-be2b-a4e70be8e124,2010.0
4339,MOROVIS,PR,687,5,15600.0,0,Owner,House/Duplex,0.0,0.0,1.0,279.36,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,279.36,0.0,,0.0,,,,,,1.0,1.0,1249.98,721019554011059.0,294115f8-d237-4265-830b-5325bd230f13,2010.0
4332,ANAHUAC,TX,77514,2,32000.0,0,Owner,Mobile Home,0.0,0.0,1.0,6285.46,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,1.0,1594.0,1.0,6285.46,0.0,,0.0,,,,,,1.0,1.0,922.74,480717103003075.0,21283bca-67a9-4054-98dd-792a7ba6a880,2010.0
4393,NEW BERN,NC,28560,4,42257.0,0,Owner,House/Duplex,1.0,0.0,1.0,2141.83,1.0,0.0,5.0,,1.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,2141.83,0.0,,0.0,,,,,,1.0,0.0,209.99,370499607001021.0,b3eebe3d-0f23-47c7-b0eb-910ebd80aad4,2010.0
4611,SLIDELL,LA,70460,2,7740.0,0,Owner,House/Duplex,0.0,0.0,1.0,30239.87,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,3183.0,1.0,30239.87,0.0,,0.0,,,,,,1.0,1.0,5596.39,221030411053018.0,b0e5a1fc-8bf6-463e-b8c2-e579ea84bfa1,2020.0
4611,PONCHATOULA,LA,70454,7,48000.0,0,Owner,Mobile Home,0.0,0.0,1.0,8200.71,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,2258.0,1.0,10244.35,0.0,,0.0,,,,,,1.0,1.0,1139.69,221059546023000.0,5dec2faa-59e4-4c55-a1e0-89f10e72214f,2020.0
4339,VEGA BAJA,PR,693,4,4920.0,0,Owner,House/Duplex,0.0,0.0,1.0,1342.22,1.0,0.0,0.0,,0.0,0.0,,1.0,915.2,1.0,0.0,1.0,1106.0,1.0,1342.22,0.0,,0.0,,,,,,1.0,1.0,1790.82,721455602011032.0,36f04c57-5969-4ccb-bd80-051438aa79bd,2010.0
4559,VINTON,LA,70668,2,183533.0,0,Owner,House/Duplex,1.0,0.0,1.0,4091.85,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,297.42,0.0,,0.0,,,,,,1.0,0.0,0.0,220190034001021.0,3baf6ab2-2e35-481a-9a3e-dd77b558912b,2020.0
4332,ANGLETON,TX,77515,6,9072.0,0,Owner,Mobile Home,0.0,0.0,1.0,16455.82,1.0,0.0,36.0,,1.0,1.0,462.74,0.0,,1.0,1.0,1.0,2234.0,1.0,16455.82,0.0,,0.0,,,,,,1.0,1.0,5634.07,480396641003003.0,ac5ddd24-efbe-4a73-bd95-7d4127ccd2a0,2010.0
4339,GURABO,PR,778,1,9024.0,0,Owner,House/Duplex,0.0,0.0,1.0,1499.5,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,1.0,814.0,1.0,2776.07,0.0,,0.0,,,,,,1.0,1.0,3849.54,720632103001018.0,586464da-47f9-4bb1-b220-a218bb470798,2010.0
4332,DAYTON,TX,77535,2,10800.0,0,Owner,Mobile Home,0.0,0.0,1.0,2014.95,1.0,0.0,29.0,,1.0,0.0,,1.0,696.54,0.0,0.0,1.0,2132.0,1.0,2014.95,0.0,,0.0,,,,,,1.0,0.0,0.0,480717101003029.0,9b5b138c-89ce-41f5-89fb-645a5a735ccd,2010.0
4332,KATY,TX,77449,3,64000.0,0,Owner,House/Duplex,1.0,0.0,1.0,4542.56,1.0,0.0,12.0,,1.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,4542.56,0.0,,1.0,,,,,,1.0,0.0,96.27,482015423021001.0,343d9566-17e3-45b8-978d-d32ae4a73dce,2010.0
4611,NEW ORLEANS,LA,70117,2,23844.0,0,Owner,House/Duplex,0.0,0.0,1.0,7316.97,1.0,0.0,12.0,,1.0,0.0,,0.0,,0.0,0.0,1.0,3183.0,1.0,7316.97,0.0,,0.0,,,,,,1.0,1.0,1919.35,220710014023020.0,42178eeb-885f-4abe-8408-40edfa6c12f1,2020.0
4332,ALVIN,TX,77511,3,24000.0,0,Owner,House/Duplex,0.0,0.0,1.0,2966.66,1.0,0.0,9.0,,1.0,0.0,,0.0,,0.0,0.0,1.0,2132.0,1.0,2966.66,0.0,,0.0,,,,,,1.0,0.0,5021.24,481677234004013.0,cc4c42aa-7249-45be-a331-0a2be36a14a3,2010.0
4337,FRUITLAND PARK,FL,34731,4,21000.0,1,Owner,Mobile Home,0.0,0.0,1.0,1000.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,1.0,1.0,2192.0,1.0,1000.0,0.0,,0.0,,,,,,1.0,1.0,341.7,120690304052065.0,3dd1d654-ab9b-4143-91b6-231f006371e7,2010.0
4559,LAKE CHARLES,LA,70607,2,24000.0,0,Owner,Mobile Home,0.0,0.0,1.0,34057.42,1.0,1.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,1674.0,1.0,21294.1,1.0,12760.32,0.0,,,,,,1.0,0.0,6506.19,220190017002010.0,5ccadd62-73f2-4740-976c-de43e107a6ec,2020.0
4337,JACKSONVILLE,FL,32208,5,137000.0,0,Owner,House/Duplex,0.0,0.0,1.0,16700.0,1.0,0.0,22.0,,1.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,16700.0,0.0,,0.0,,,,,,1.0,0.0,1927.8,120310111001002.0,13629d31-8948-4ed5-b632-e72eda48e0e5,2010.0
4339,GURABO,PR,778,6,3708.0,0,Owner,House/Duplex,0.0,0.0,1.0,546.42,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,546.42,0.0,,0.0,,,,,,1.0,1.0,1754.3,720632102012071.0,5f9806ae-01a7-4ab8-bba7-39848ebed12e,2010.0
4339,COROZAL,PR,783,2,8400.0,1,Owner,House/Duplex,0.0,0.0,1.0,4942.75,1.0,0.0,0.0,,0.0,0.0,,1.0,1600.0,1.0,0.0,1.0,918.0,1.0,4942.75,0.0,,0.0,,,,,,1.0,1.0,1448.19,720475303003024.0,0b08df0b-4a13-4e59-ad2b-9949d3019200,2010.0
4337,LOUGHMAN,FL,33858,3,12200.0,0,Owner,House/Duplex,0.0,0.0,1.0,1000.0,1.0,0.0,12.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,1000.0,0.0,,0.0,,,,,,1.0,0.0,0.0,121050125022007.0,b883957f-8507-4d06-bd43-456e547775c7,2010.0
4339,ANASCO,PR,610,2,0.0,0,Owner,House/Duplex,0.0,0.0,1.0,2447.37,1.0,0.0,24.0,,1.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,2447.37,0.0,,0.0,,,,,,1.0,0.0,5704.31,720118103001015.0,41a1efe1-2492-41a7-8be7-6ad2e7df59f1,2010.0
4337,MARATHON,FL,33050,2,85000.0,0,Owner,House/Duplex,1.0,1.0,1.0,15660.0,1.0,0.0,26.0,,1.0,0.0,,0.0,,1.0,0.0,1.0,1682.0,1.0,9578.16,0.0,,0.0,,,,,,1.0,0.0,0.0,120879712002029.0,6eb5de99-dca7-44d7-adba-b10f5c2b7d16,2010.0
4332,HOUSTON,TX,77345,3,115000.0,0,Owner,House/Duplex,1.0,0.0,1.0,20392.54,1.0,0.0,26.0,,1.0,0.0,,0.0,,1.0,0.0,1.0,2132.0,1.0,20392.54,0.0,,1.0,,,,,,1.0,0.0,5792.89,482012509002010.0,6fc755f2-caff-4fcd-bd38-28954280b8b6,2010.0
4339,ISABELA,PR,662,2,3600.0,0,Owner,House/Duplex,0.0,0.0,1.0,13428.67,1.0,0.0,0.0,,0.0,1.0,5424.95,1.0,2418.93,1.0,0.0,1.0,3024.0,1.0,13428.67,0.0,,0.0,,2018-11-30T00:00:00.000Z,ISABELA,PR,     ,1.0,1.0,5027.72,,997dbf4a-23db-4821-80b5-2830338f6411,
4339,CANOVANAS,PR,729,3,22000.0,0,Owner,House/Duplex,0.0,0.0,1.0,1546.92,1.0,0.0,12.0,,1.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,1546.92,0.0,,1.0,,,,,,1.0,0.0,3827.57,720291005031025.0,ed910287-09bc-42c6-a239-3e2135890344,2010.0
4339,NARANJITO,PR,719,3,35000.0,0,Owner,House/Duplex,0.0,0.0,1.0,4950.0,1.0,0.0,0.0,,0.0,0.0,,1.0,794.4,1.0,0.0,1.0,1106.0,1.0,4950.0,0.0,,0.0,,,,,,1.0,1.0,3685.31,721055203002012.0,b23bf9f9-9633-471d-aa53-d376c6457cad,2010.0
4393,WILMINGTON,NC,28411,3,55000.0,0,Owner,House/Duplex,1.0,0.0,1.0,14923.84,1.0,0.0,7.0,,1.0,1.0,1305.55,0.0,,0.0,0.0,0.0,,1.0,12985.01,0.0,,0.0,,,,,,1.0,0.0,3608.99,371290117054031.0,48db88a6-a188-4b3c-ab1e-2bcf432f2349,2010.0
4339,CAGUAS,PR,725,6,6000.0,0,Owner,House/Duplex,0.0,0.0,1.0,1735.68,1.0,0.0,3.0,,1.0,0.0,,0.0,,1.0,0.0,1.0,1398.0,1.0,1735.68,0.0,,0.0,,,,,,1.0,1.0,1158.69,720252003044022.0,82524559-cf5c-4138-b29a-84ef26ad8c6b,2010.0
4332,KATY,TX,77450,3,64536.0,0,Owner,House/Duplex,1.0,0.0,1.0,3406.7,1.0,0.0,1.0,,1.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,4132.25,0.0,,0.0,,,,,,1.0,0.0,0.0,482014548001006.0,769cb452-5d5e-4824-93e7-960020bc4939,2010.0
4611,METAIRIE,LA,70001,3,40140.0,0,Owner,House/Duplex,1.0,1.0,1.0,1500.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,1500.0,0.0,,0.0,,,,,,1.0,0.0,0.0,220510289001025.0,f91ffeb7-6ee0-41a8-afcd-f30f76673dda,2020.0
4611,ALBANY,LA,70711,2,52000.0,0,Owner,Mobile Home,0.0,0.0,1.0,13098.22,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,13098.22,0.0,,0.0,,,,,,1.0,0.0,0.0,220630401032000.0,954dfeab-9b6e-4843-80d7-49ffc54c5638,2020.0
4332,WEBSTER,TX,77598,2,68141.0,0,Owner,House/Duplex,1.0,0.0,1.0,2630.38,1.0,0.0,1.0,,1.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,1876.98,0.0,,0.0,,,,,,1.0,0.0,0.0,482013508021120.0,dd94e6b2-a5e1-4aad-b45a-e5b42390f00a,2010.0
4332,PORT ARTHUR,TX,77642,4,23000.0,0,Owner,House/Duplex,0.0,0.0,1.0,6240.7,1.0,0.0,6.0,,1.0,0.0,,0.0,,1.0,0.0,1.0,2202.0,1.0,6240.7,0.0,,1.0,,,,,,1.0,1.0,3670.41,482450067001007.0,6bf72d7b-3672-423d-882b-3440187512db,2010.0
4339,SAN SEBASTIAN,PR,685,3,3240.0,1,Owner,House/Duplex,0.0,0.0,1.0,436.87,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,436.87,0.0,,0.0,,,,,,1.0,1.0,1721.11,721319590001015.0,9f47af22-0788-4638-8f37-83f6e13a915e,2010.0
4393,LA GRANGE,NC,28551,2,31200.0,0,Owner,Mobile Home,0.0,0.0,1.0,4800.2,1.0,0.0,14.0,,1.0,0.0,,1.0,78.72,0.0,0.0,0.0,,1.0,4800.2,0.0,,0.0,,,,,,1.0,0.0,0.0,371070110021054.0,566bceca-411f-43b1-90fb-fb36d4a7906d,2010.0
4339,TOA BAJA,PR,949,5,20000.0,0,Owner,House/Duplex,1.0,0.0,1.0,707.19,1.0,0.0,32.0,,1.0,0.0,,0.0,,1.0,0.0,1.0,1486.0,1.0,707.19,0.0,,0.0,,,,,,1.0,1.0,6415.16,721371221002002.0,e54bded4-709f-4549-8b86-e17679767b01,2010.0
4337,LAKELAND,FL,33809,3,25650.0,0,Owner,Mobile Home,0.0,0.0,1.0,499.5,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,499.5,0.0,,0.0,,,,,,1.0,0.0,0.0,121050122044016.0,8d264623-41a3-480f-9c77-f3a481c1f9e3,2010.0
4611,MARRERO,LA,70072,1,37328.0,0,Owner,House/Duplex,1.0,1.0,1.0,1734.32,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,1734.32,0.0,,0.0,,,,,,1.0,0.0,0.0,220510278202000.0,d98ea045-8fc1-4b23-a15e-661525cd0380,2020.0
4586,SAN ANTONIO,TX,78202,2,21600.0,0,Owner,House/Duplex,0.0,0.0,1.0,1042.4,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,2228.0,1.0,1042.4,0.0,,0.0,,,,,,1.0,0.0,2131.23,480291306003037.0,33a083b0-f066-469e-97b2-75fd407770c5,2020.0
4559,LAKE CHARLES,LA,70601,1,,1,Owner,House/Duplex,0.0,0.0,1.0,14301.26,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,1326.0,1.0,14301.26,0.0,,0.0,,,,,,1.0,1.0,3099.14,220190005002008.0,098191dc-50d6-4ac2-84ec-c28f8a0fb006,2020.0
4339,NARANJITO,PR,719,1,14400.0,0,Owner,House/Duplex,0.0,0.0,1.0,2256.0,1.0,0.0,0.0,,0.0,0.0,,1.0,2256.0,1.0,0.0,1.0,918.0,1.0,2256.0,0.0,,0.0,,,,,,1.0,1.0,1159.67,721055204002028.0,2b123ff3-4cc4-4970-b406-9e44df38d3ff,2010.0
4332,KATY,TX,77493,3,,0,Owner,House/Duplex,1.0,0.0,1.0,16183.09,1.0,0.0,5.0,,1.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,16183.09,0.0,,0.0,,,,,,1.0,0.0,0.0,482015429002037.0,1d695f27-48f3-4480-8ac4-e71968e963ca,2010.0
4332,ROCKPORT,TX,78382,2,15000.0,0,Owner,House/Duplex,0.0,0.0,1.0,5576.42,1.0,0.0,0.0,,0.0,0.0,,1.0,988.0,1.0,0.0,1.0,1666.0,1.0,5576.42,0.0,,0.0,,,,,,1.0,1.0,1249.11,480079505001060.0,5e8ec484-8b5e-4734-ba62-1056b8b8c477,2010.0
4611,WESTWEGO,LA,70094,1,42000.0,0,Owner,House/Duplex,1.0,0.0,1.0,1734.32,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,1734.32,0.0,,0.0,,,,,,1.0,0.0,0.0,220510271001019.0,850a6fcc-e360-4cbe-9f46-0d57cb2757d9,2020.0
4339,MOROVIS,PR,687,4,5988.0,0,Owner,Other,0.0,0.0,1.0,10641.02,1.0,0.0,0.0,,0.0,0.0,,1.0,4078.98,1.0,0.0,1.0,1848.0,1.0,10641.02,0.0,,0.0,,,,,,1.0,1.0,10133.99,721019554011061.0,bc987590-26f7-43b9-a171-d81535f205f4,2010.0
4339,MARICAO,PR,606,2,3600.0,0,Owner,House/Duplex,0.0,0.0,1.0,8463.25,1.0,0.0,0.0,,0.0,0.0,,1.0,1581.0,1.0,0.0,0.0,,1.0,8463.25,0.0,,0.0,,,,,,1.0,1.0,3436.19,720939601002045.0,1c0a45b5-66b1-4787-991a-9a0a5dff062d,2010.0
4393,HAMPSTEAD,NC,28443,5,120000.0,0,Owner,House/Duplex,1.0,1.0,1.0,3754.9,1.0,0.0,20.0,,1.0,0.0,,0.0,,0.0,0.0,1.0,1402.0,1.0,485.57,0.0,,1.0,,,,,,1.0,0.0,0.0,371419202031089.0,5fcc0c0f-5788-4038-9b26-53dbf30647f5,2010.0
4332,MAGNOLIA,TX,77354,5,69000.0,0,Owner,Mobile Home,1.0,0.0,1.0,15950.74,1.0,0.0,10.0,,1.0,0.0,,0.0,,1.0,0.0,1.0,2912.0,1.0,15950.74,0.0,,0.0,,,,,,1.0,0.0,1886.41,483396906024042.0,98fc8ceb-e909-47b8-a79c-45c3bb6395bb,2010.0
4337,NORTH FORT MYERS,FL,33917,2,2250.0,0,Owner,Mobile Home,0.0,0.0,1.0,499.5,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,1.0,1840.0,1.0,499.5,0.0,,0.0,,,,,,1.0,0.0,0.0,120710201022012.0,d5497cce-a409-42b0-8a2f-daf97acda287,2010.0
4339,JUANA DIAZ,PR,795,4,10000.0,0,Owner,House/Duplex,0.0,0.0,1.0,13068.57,1.0,0.0,0.0,,0.0,0.0,,1.0,2652.1,1.0,0.0,1.0,876.0,1.0,13068.57,0.0,,0.0,,,,,,1.0,1.0,2258.56,720757104001001.0,380c899d-7966-4cf0-891e-3a1ebf5c0993,2010.0
4611,HAMMOND,LA,70401,1,,0,Owner,House/Duplex,1.0,0.0,1.0,5944.1,1.0,0.0,2.0,,1.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,1500.0,0.0,,0.0,,,,,,1.0,0.0,1283.22,221059542002007.0,7a792432-9207-4516-bb93-f1c2851f339e,2020.0
4559,RAGLEY,LA,70657,3,120000.0,0,Owner,Mobile Home,1.0,0.0,1.0,11333.86,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,158.42,0.0,,1.0,,,,,,1.0,0.0,239.94,220119607011038.0,347e0290-37bf-4146-9840-27c543645638,2020.0
4332,TOMBALL,TX,77375,5,135000.0,0,Owner,House/Duplex,1.0,0.0,1.0,12398.67,1.0,0.0,36.0,,1.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,12398.67,0.0,,0.0,,,,,,1.0,0.0,3697.43,482015549012002.0,98292310-fb2a-45a7-9b06-5eb944939ffc,2010.0
4332,FRIENDSWOOD,TX,77546,4,97191.0,0,Owner,House/Duplex,1.0,0.0,1.0,16754.07,1.0,0.0,26.0,,1.0,0.0,,0.0,,1.0,0.0,1.0,1690.0,1.0,16709.51,0.0,,0.0,,,,,,1.0,0.0,5493.3,482013507002009.0,f7d409e7-db25-44ab-a323-fbab50a9c01c,2010.0
4332,RICHMOND,TX,77407,2,24960.0,0,Owner,House/Duplex,1.0,0.0,1.0,13425.06,1.0,0.0,18.0,,1.0,0.0,,0.0,,1.0,0.0,1.0,2132.0,1.0,13425.06,0.0,,0.0,,,,,,1.0,0.0,3660.93,481576729001245.0,b699ea82-2bc1-4643-ac15-ec5800fb09a5,2010.0
4611,COVINGTON,LA,70433,3,85000.0,0,Owner,House/Duplex,0.0,0.0,1.0,5944.1,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,2178.0,1.0,5944.1,0.0,,0.0,,,,,,1.0,0.0,0.0,221030406072048.0,c47080fc-bed5-4332-a670-bc8115d24634,2020.0
4339,LAJAS,PR,667,3,12000.0,0,Owner,House/Duplex,0.0,0.0,1.0,10525.61,1.0,0.0,0.0,,0.0,0.0,,1.0,6670.68,1.0,0.0,1.0,1204.0,1.0,10525.61,0.0,,0.0,,,,,,1.0,1.0,7898.6,720798504002055.0,c875eea5-9a04-40c1-8b77-35616ddef734,2010.0
4339,MAUNABO,PR,707,1,1296.0,0,Owner,House/Duplex,0.0,0.0,1.0,1798.71,1.0,0.0,0.0,,0.0,0.0,,1.0,448.0,1.0,0.0,1.0,724.0,1.0,1798.71,0.0,,0.0,,,,,,1.0,0.0,0.0,720959515002008.0,0ef9b6fc-7f68-43fd-929b-54dd84b2dfd7,2010.0
4399,PANAMA CITY,FL,32401,1,36000.0,0,Owner,House/Duplex,0.0,0.0,1.0,4798.6,1.0,0.0,0.0,,0.0,0.0,,1.0,2112.12,0.0,0.0,0.0,,1.0,4798.6,0.0,,0.0,,,,,,1.0,0.0,371.53,120050020002040.0,33e99e26-9a8a-4d5e-967a-f415fa227c53,2010.0
4332,PORTER,TX,77365,3,49000.0,0,Owner,House/Duplex,1.0,0.0,1.0,10334.11,1.0,0.0,15.0,,1.0,0.0,,0.0,,1.0,0.0,1.0,2132.0,1.0,10334.11,0.0,,0.0,,,,,,1.0,1.0,6528.96,483396926022029.0,e4720f7a-ccea-4163-914d-061d8c6ca117,2010.0
4393,LAURINBURG,NC,28352,2,37000.0,0,Owner,House/Duplex,1.0,0.0,1.0,8844.32,1.0,0.0,6.0,,1.0,0.0,,0.0,,0.0,0.0,1.0,1388.0,1.0,8844.32,0.0,,0.0,,,,,,1.0,0.0,3259.92,371650102001002.0,7c0a1c9f-e117-4944-9ca1-9e193d50e63d,2010.0
4586,HOUSTON,TX,77092,4,,1,Owner,House/Duplex,1.0,0.0,1.0,3523.02,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,3523.02,0.0,,0.0,,,,,,1.0,0.0,225.0,482015205012007.0,4c8dd0e5-104c-4257-b29d-e2eab4d634ae,2020.0
4332,BAYTOWN,TX,77521,6,78962.0,0,Owner,House/Duplex,1.0,0.0,1.0,7972.37,1.0,0.0,9.0,,1.0,0.0,,0.0,,1.0,0.0,1.0,2912.0,1.0,7972.37,0.0,,0.0,,,,,,1.0,0.0,5033.91,482012531002046.0,e55f61ed-3f12-428e-abe3-caad33622d4d,2010.0
4339,YABUCOA,PR,767,2,11000.0,0,Owner,House/Duplex,0.0,0.0,1.0,2790.56,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,2790.56,0.0,,0.0,,,,,,1.0,1.0,717.81,721519508002019.0,b5f145aa-e67b-4e5e-8b59-a47c269f2688,2010.0
